,Archipelago,Island1,Island2,beta_sor,beta_sim,beta_sne,mean_emerse_pres,mean_emerse_past,mean_island_age,Distance_km,diff_emerse_pres,diff_emerse_past,diff_island_age,d_past.y,diif_present_air,diff_past_air
1,American_Samoa,Tutuila,Tau,0.555555556,0.090909091,0.464646465,77.725,226.23,0.725,139.75,77.91,346.32,1.35,133.9719921,0.07983562,0.185986137
2,American_Samoa,Tutuila,Ofu,0.7,0,0.7,62.485,218.255,0.9,113.74,108.39,362.27,1,106.7461508,0.07983562,0.020711708
3,American_Samoa,Tau,Ofu,0.647058824,0.5,0.147058824,23.53,45.095,0.225,26.19,30.48,15.95,0.35,23.77992745,0,0.206697845
4,American_Samoa,Tau,Tutuila,0.555555556,0.090909091,0.464646465,77.725,226.23,0.725,139.75,77.91,346.32,1.35,133.9719921,0.07983562,0.185986137
5,American_Samoa,Ofu,Tutuila,0.7,0,0.7,62.485,218.255,0.9,113.74,108.39,362.27,1,106.7461508,0.07983562,0.020711708
6,American_Samoa,Ofu,Tau,0.647058824,0.5,0.147058824,23.53,45.095,0.225,26.19,30.48,15.95,0.35,23.77992745,0,0.206697845
7,Galapagos,Espanola_Island,Fernandina_Island,0.383458647,0.378787879,0.004670768,3093.865,4091.75,1.78,228.43,5989.47,7469.9,3.44,217.5005745,0.84386302,0.330887222
8,Galapagos,Espanola_Island,Floreana_Island,0.333333333,0.272727273,0.060606061,205.645,944.935,2.9,189.28,213.03,1176.27,1.2,172.1178421,0.01767123,0.122520638
9,Galapagos,Espanola_Island,Genovesa_Island,0.380952381,0.35,0.030952381,62.065,200.09,2.15,189.82,74.13,313.42,2.7,183.8852362,0.90082192,0.099362755
10,Galapagos,Espanola_Island,Isabela,0.43030303,0.287878788,0.142424242,4172.735,6114.845,2.15,174.34,8147.21,11516.09,2.7,159.0582614,0.84386302,0.089203344
11,Galapagos,Espanola_Island,San_Cristobal,0.401129944,0.196969697,0.204160247,991.78,1972.955,3.75,65.57,1785.3,3232.31,0.5,51.22158426,0.2830137,0.065012741
12,Galapagos,Espanola_Island,Santa_Cruz,0.459459459,0.242424242,0.217035217,3177.58,5012.205,2.9,112.22,6156.9,9310.81,1.2,96.33147282,0.88969863,0.270053864
13,Galapagos,Espanola_Island,Santiago_Island,0.34375,0.322580645,0.021169355,3754.48,5369.9,2.45,168.58,7310.7,10026.2,2.1,154.6166561,0.88969863,0.065337181
14,Galapagos,Fernandina_Island,Floreana_Island,0.227586207,0.164179104,0.063407102,3200.38,4679.885,1.18,156.8,5776.44,6293.63,2.24,138.7879404,0.86153425,0.208366584
15,Galapagos,Fernandina_Island,Genovesa_Island,0.291338583,0.25,0.041338583,3056.8,3935.04,0.43,189.4,6063.6,7783.32,0.74,182.6153345,0.0569589,0.430249977
16,Galapagos,Fernandina_Island,Isabela,0.301204819,0.134328358,0.166876461,7167.47,9849.795,0.43,90.17,2157.74,4046.19,0.74,74.0383597,0,0.241683878
17,Galapagos,Fernandina_Island,San_Cristobal,0.393258427,0.194029851,0.199228576,3986.515,5707.905,2.03,119.67,4204.17,4237.59,3.94,104.4716826,0.56084932,0.395899963
18,Galapagos,Fernandina_Island,Santa_Cruz,0.419354839,0.194029851,0.225324988,6172.315,8747.155,1.18,74.18,167.43,1840.91,2.24,57.44157112,0.04583561,0.060833358
19,Galapagos,Fernandina_Island,Santiago_Island,0.224806202,0.193548387,0.031257814,6749.215,9104.85,0.73,117.49,1321.23,2556.3,1.34,102.6767543,0.04583561,0.265550041
20,Galapagos,Floreana_Island,Genovesa_Island,0.362318841,0.266666667,0.095652174,168.58,788.225,1.55,185.07,287.16,1489.69,1.5,172.0526021,0.91849315,0.221883393
21,Galapagos,Floreana_Island,Isabela,0.299435028,0.205128205,0.094306823,4279.25,6702.98,1.55,89.17,7934.18,10339.82,1.5,66.80562725,0.86153425,0.033317294
22,Galapagos,Floreana_Island,San_Cristobal,0.291005291,0.141025641,0.14997965,1098.295,2561.09,3.15,121.55,1572.27,2056.04,1.7,100.1189501,0.30068493,0.187533379
23,Galapagos,Floreana_Island,Santa_Cruz,0.329949239,0.153846154,0.176103085,3284.095,5600.34,2.3,72.72,5943.87,8134.54,0,49.74883866,0.90736986,0.147533226
24,Galapagos,Floreana_Island,Santiago_Island,0.257142857,0.161290323,0.095852535,3860.995,5958.035,1.85,117.38,7097.67,8849.93,0.9,96.33402189,0.90736986,0.057183457
25,Galapagos,Genovesa_Island,Isabela,0.459119497,0.283333333,0.175786164,4135.67,5958.135,0.8,192.22,8221.34,11829.51,0,181.0830214,0.0569589,0.188566099
26,Galapagos,Genovesa_Island,San_Cristobal,0.438596491,0.2,0.238596491,954.715,1816.245,2.4,141.88,1859.43,3545.73,3.2,131.6763443,0.61780822,0.034350014
27,Galapagos,Genovesa_Island,Santa_Cruz,0.48603352,0.233333333,0.252700186,3140.515,4855.495,1.55,115.81,6231.03,9624.23,1.5,104.0662328,0.01112329,0.369416619
28,Galapagos,Genovesa_Island,Santiago_Island,0.344262295,0.333333333,0.010928962,3717.415,5213.19,1.1,107.83,7384.83,10339.62,0.6,98.01141606,0.01112329,0.164699936
29,Galapagos,Isabela,San_Cristobal,0.19047619,0.141414141,0.049062049,5065.385,7731,2.4,185.75,6361.91,8283.78,3.2,166.1993694,0.56084932,0.154216085
30,Galapagos,Isabela,Santa_Cruz,0.155963303,0.070707071,0.085256232,7251.185,10770.25,1.55,91.72,1990.31,2205.28,1.5,70.62925799,0.04583561,0.18085052
31,Galapagos,Isabela,Santiago_Island,0.341614907,0.14516129,0.196453617,7828.085,11127.945,1.1,78.54,836.51,1489.89,0.6,59.37444122,0.04583561,0.023866163
32,Galapagos,San_Cristobal,Santa_Cruz,0.147826087,0.117117117,0.03070897,4070.23,6628.36,3.15,105.48,4371.6,6078.5,1.7,85.32258084,0.60668493,0.335066605
33,Galapagos,San_Cristobal,Santiago_Island,0.398843931,0.161290323,0.237553608,4647.13,6986.055,2.7,155.56,5525.4,6793.89,2.6,137.3277641,0.60668493,0.130349922
34,Galapagos,Santa_Cruz,Santiago_Island,0.403314917,0.129032258,0.274282659,6832.93,10025.305,1.85,53.38,1153.8,715.39,0.9,33.60765263,0,0.130349922
35,Galapagos,Fernandina_Island,Espanola_Island,0.383458647,0.378787879,0.004670768,3093.865,4091.75,1.78,228.43,5989.47,7469.9,3.44,217.5005745,0.84386302,0.330887222
36,Galapagos,Floreana_Island,Espanola_Island,0.333333333,0.272727273,0.060606061,205.645,944.935,2.9,85.38,213.03,1176.27,1.2,68.21784208,0.01767123,0.122520638
37,Galapagos,Floreana_Island,Fernandina_Island,0.227586207,0.164179104,0.063407102,3200.38,4679.885,1.18,156.8,5776.44,6293.63,2.24,138.7879404,0.86153425,0.208366584
38,Galapagos,Genovesa_Island,Espanola_Island,0.380952381,0.35,0.030952381,62.065,200.09,2.15,189.82,74.13,313.42,2.7,183.8852362,0.90082192,0.099362755
39,Galapagos,Genovesa_Island,Fernandina_Island,0.291338583,0.25,0.041338583,3056.8,3935.04,0.43,189.4,6063.6,7783.32,0.74,182.6153345,0.0569589,0.430249977
40,Galapagos,Genovesa_Island,Floreana_Island,0.362318841,0.266666667,0.095652174,168.58,788.225,1.55,185.07,287.16,1489.69,1.5,172.0526021,0.91849315,0.221883393
41,Galapagos,Isabela,Espanola_Island,0.43030303,0.287878788,0.142424242,4172.735,6114.845,2.15,174.34,8147.21,11516.09,2.7,159.0582614,0.84386302,0.089203344
42,Galapagos,Isabela,Fernandina_Island,0.301204819,0.134328358,0.166876461,7167.47,9849.795,0.43,90.17,2157.74,4046.19,0.74,74.0383597,0,0.241683878
43,Galapagos,Isabela,Floreana_Island,0.299435028,0.205128205,0.094306823,4279.25,6702.98,1.55,89.17,7934.18,10339.82,1.5,66.80562725,0.86153425,0.033317294
44,Galapagos,Isabela,Genovesa_Island,0.459119497,0.283333333,0.175786164,4135.67,5958.135,0.8,192.22,8221.34,11829.51,0,181.0830214,0.0569589,0.188566099
45,Galapagos,San_Cristobal,Espanola_Island,0.401129944,0.196969697,0.204160247,991.78,1972.955,3.75,65.57,1785.3,3232.31,0.5,51.22158426,0.2830137,0.065012741
46,Galapagos,San_Cristobal,Fernandina_Island,0.393258427,0.194029851,0.199228576,3986.515,5707.905,2.03,119.67,4204.17,4237.59,3.94,104.4716826,0.56084932,0.395899963
47,Galapagos,San_Cristobal,Floreana_Island,0.291005291,0.141025641,0.14997965,1098.295,2561.09,3.15,121.55,1572.27,2056.04,1.7,100.1189501,0.30068493,0.187533379
48,Galapagos,San_Cristobal,Genovesa_Island,0.438596491,0.2,0.238596491,954.715,1816.245,2.4,141.88,1859.43,3545.73,3.2,131.6763443,0.61780822,0.034350014
49,Galapagos,San_Cristobal,Isabela,0.19047619,0.141414141,0.049062049,5065.385,7731,2.4,185.75,6361.91,8283.78,3.2,166.1993694,0.56084932,0.154216085
50,Galapagos,Santa_Cruz,Espanola_Island,0.459459459,0.242424242,0.217035217,3177.58,5012.205,2.9,112.22,6156.9,9310.81,1.2,96.33147282,0.88969863,0.065012741
51,Galapagos,Santa_Cruz,Fernandina_Island,0.419354839,0.194029851,0.225324988,6172.315,8747.155,1.18,74.18,167.43,1840.91,2.24,57.44157112,0.04583561,0.395899963
52,Galapagos,Santa_Cruz,Floreana_Island,0.329949239,0.153846154,0.176103085,3284.095,5600.34,2.3,72.72,5943.87,8134.54,0,49.74883866,0.90736986,0.187533379
53,Galapagos,Santa_Cruz,Genovesa_Island,0.48603352,0.233333333,0.252700186,3140.515,4855.495,1.55,115.81,6231.03,9624.23,1.5,104.0662328,0.01112329,0.034350014
54,Galapagos,Santa_Cruz,Isabela,0.155963303,0.070707071,0.085256232,7251.185,10770.25,1.55,91.72,1990.31,2205.28,1.5,70.62925799,0.04583561,0.154216085
55,Galapagos,Santa_Cruz,San_Cristobal,0.147826087,0.117117117,0.03070897,4070.23,6628.36,3.15,105.48,4371.6,6078.5,1.7,85.32258084,0.60668493,0
56,Galapagos,Santiago_Island,Espanola_Island,0.34375,0.322580645,0.021169355,3754.48,5369.9,2.45,168.58,7310.7,10026.2,2.1,154.6166561,0.88969863,0.065337181
57,Galapagos,Santiago_Island,Fernandina_Island,0.224806202,0.193548387,0.031257814,6749.215,9104.85,0.73,117.49,1321.23,2556.3,1.34,102.6767543,0.04583561,0.265550041
58,Galapagos,Santiago_Island,Floreana_Island,0.257142857,0.161290323,0.095852535,3860.995,5958.035,1.85,117.38,7097.67,8849.93,0.9,96.33402189,0.90736986,0.057183457
59,Galapagos,Santiago_Island,Genovesa_Island,0.344262295,0.333333333,0.010928962,3717.415,5213.19,1.1,107.83,7384.83,10339.62,0.6,98.01141606,0.01112329,0.164699936
60,Galapagos,Santiago_Island,Isabela,0.341614907,0.14516129,0.196453617,7828.085,11127.945,1.1,78.54,836.51,1489.89,0.6,59.37444122,0.04583561,0.023866163
61,Galapagos,Santiago_Island,San_Cristobal,0.398843931,0.161290323,0.237553608,4647.13,6986.055,2.7,155.56,5525.4,6793.89,2.6,137.3277641,0.60668493,0.130349922
62,Galapagos,Santiago_Island,Santa_Cruz,0.403314917,0.129032258,0.274282659,6832.93,10025.305,1.85,53.38,1153.8,715.39,0.9,33.60765263,0,0.204716683
63,Virgin_Islands,Saint_Croix,Saint_John,0.2909699,0.268965517,0.022004382,158.705,486.32,110,70.34,142.35,50.46,0,59.29715314,0.17279452,0.074971962
64,Virgin_Islands,Saint_Croix,Saint_Thomas,0.304029304,0.201680672,0.102348632,168.56,767.505,110,68.32,122.64,511.91,0,51.90684282,0.17279452,0.066130638
65,Virgin_Islands,Saint_Croix,Tortola,0.497757848,0.188405797,0.30935205,182.25,590.55,110,80.58,95.26,158,0,68.32086256,0.23276712,0.067410278
66,Virgin_Islands,Saint_Croix,Virgin_Gorda,0.646464646,0.204545455,0.441919192,136.86,479.73,110,94.7,186.04,63.64,0,82.28874133,0.23276712,0.076783371
67,Virgin_Islands,Saint_John,Saint_Thomas,0.318181818,0.243697479,0.074484339,97.385,742.275,110,21.15,19.71,562.37,0,2.106826599,0,0.008841324
68,Virgin_Islands,Saint_John,Tortola,0.439252336,0.130434783,0.308817554,111.075,565.32,110,13.71,47.09,208.46,0,-1.179153658,0.0599726,0.007561684
69,Virgin_Islands,Saint_John,Virgin_Gorda,0.587301587,0.113636364,0.473665224,65.685,454.5,110,38.52,43.69,13.18,0,23.47872511,0.0599726,0.001811409
70,Virgin_Islands,Saint_Thomas,Tortola,0.457446809,0.260869565,0.196577243,120.93,846.505,110,30.77,27.38,353.91,0,10.51053603,0.0599726,0.00127964
71,Virgin_Islands,Saint_Thomas,Virgin_Gorda,0.595092025,0.25,0.345092025,75.54,735.685,110,56.24,63.4,575.55,0,35.82841479,0.0599726,0.010652733
72,Virgin_Islands,Tortola,Virgin_Gorda,0.398230088,0.227272727,0.170957361,89.23,558.73,110,25.53,90.78,221.64,0,9.272434536,0,0.009373093
73,Virgin_Islands,Saint_John,Saint_Croix,0.2909699,0.268965517,0.022004382,158.705,486.32,110,70.34,142.35,50.46,0,59.29715314,0.17279452,0.074971962
74,Virgin_Islands,Saint_Thomas,Saint_Croix,0.304029304,0.201680672,0.102348632,168.56,767.505,110,68.32,122.64,511.91,0,51.90684282,0.17279452,0.066130638
75,Virgin_Islands,Saint_Thomas,Saint_John,0.318181818,0.243697479,0.074484339,97.385,742.275,110,21.15,19.71,562.37,0,2.106826599,0,0.008841324
76,Virgin_Islands,Tortola,Saint_Croix,0.497757848,0.188405797,0.30935205,182.25,590.55,110,80.58,95.26,158,0,68.32086256,0.23276712,0.067410278
77,Virgin_Islands,Tortola,Saint_John,0.439252336,0.130434783,0.308817554,111.075,565.32,110,13.71,47.09,208.46,0,-1.179153658,0.0599726,0.007561684
78,Virgin_Islands,Tortola,Saint_Thomas,0.457446809,0.260869565,0.196577243,120.93,846.505,110,30.77,27.38,353.91,0,10.51053603,0.0599726,0.00127964
79,Virgin_Islands,Virgin_Gorda,Saint_Croix,0.646464646,0.204545455,0.441919192,136.86,479.73,110,94.7,186.04,63.64,0,82.28874133,0.23276712,0.076783371
80,Virgin_Islands,Virgin_Gorda,Saint_John,0.587301587,0.113636364,0.473665224,65.685,454.5,110,38.52,43.69,13.18,0,23.47872511,0.0599726,0.001811409
81,Virgin_Islands,Virgin_Gorda,Saint_Thomas,0.595092025,0.25,0.345092025,75.54,735.685,110,56.24,63.4,575.55,0,35.82841479,0.0599726,0.010652733
82,Virgin_Islands,Virgin_Gorda,Tortola,0.398230088,0.227272727,0.170957361,89.23,558.73,110,25.53,90.78,221.64,0,9.272434536,0,0.009373093
83,Andaman_and_Nicobar,Little_Andaman_Island,Great_Nicobar,0.536423841,0.533333333,0.003090508,940.88,4602.04,2.8,428.87,337.42,1396.74,0,387.0156999,0.00219178,0.018054151
84,Andaman_and_Nicobar,Middle_Andaman_Island,Great_Nicobar,0.538461538,0.407894737,0.130566802,1203.025,4738.32,2.8,627.93,861.71,1124.18,0,588.8776752,0.24326027,0.022649956
85,Andaman_and_Nicobar,Middle_Andaman_Island,Little_Andaman_Island,0.422680412,0.253333333,0.169347079,1371.735,4039.95,2.8,208.77,524.29,272.56,0,178.6584552,0.24545205,0.004595805
86,Andaman_and_Nicobar,North_Andaman_Island,Great_Nicobar,0.643410853,0.566037736,0.077373117,1326.665,6478.59,2.8,696.77,1108.99,2356.36,0,646.4744182,0.19624657,0.08765831
87,Andaman_and_Nicobar,North_Andaman_Island,Little_Andaman_Island,0.359375,0.226415094,0.132959906,1495.375,5780.22,2.8,281.24,771.57,3753.1,0,239.8851982,0.19843835,0.069604159
88,Andaman_and_Nicobar,North_Andaman_Island,Middle_Andaman_Island,0.441860465,0.094339623,0.347520842,1757.52,5916.5,2.8,80.89,247.28,3480.54,0,42.33717356,0.0470137,0.065008354
89,Andaman_and_Nicobar,Great_Nicobar,Little_Andaman_Island,0.536423841,0.533333333,0.003090508,940.88,4602.04,2.8,428.87,337.42,1396.74,0,387.0156999,0.00219178,0.018054151
90,Andaman_and_Nicobar,Great_Nicobar,Middle_Andaman_Island,0.538461538,0.407894737,0.130566802,1203.025,4738.32,2.8,627.93,861.71,1124.18,0,588.8776752,0.24326027,0.022649956
91,Andaman_and_Nicobar,Great_Nicobar,North_Andaman_Island,0.643410853,0.566037736,0.077373117,1326.665,6478.59,2.8,696.77,1108.99,2356.36,0,646.4744182,0.19624657,0.08765831
92,Andaman_and_Nicobar,Little_Andaman_Island,Middle_Andaman_Island,0.422680412,0.253333333,0.169347079,1371.735,4039.95,2.8,208.77,524.29,272.56,0,178.6584552,0.24545205,0.004595805
93,Andaman_and_Nicobar,Little_Andaman_Island,North_Andaman_Island,0.359375,0.226415094,0.132959906,1495.375,5780.22,2.8,281.24,771.57,3753.1,0,239.8851982,0.19843835,0.069604159
94,Andaman_and_Nicobar,Middle_Andaman_Island,North_Andaman_Island,0.441860465,0.094339623,0.347520842,1757.52,5916.5,2.8,80.89,247.28,3480.54,0,42.33717356,0.0470137,0.065008354
95,Azores,Crow,Faial,0.333333333,0.185950413,0.14738292,192.37,315.89,11.55,242.53,171.66,196.4,22.04,237.9587257,0.11172603,0.039641189
96,Azores,Crow,Flores,0.272440945,0.192307692,0.080133253,154.515,296.715,11.575,29.72,95.95,158.05,21.99,24.31133123,0,0.1010746
97,Azores,Crow,Graciosa,0.507936508,0.2,0.307936508,84.97,179.165,11.47,276.96,43.14,77.05,22.2,272.2607172,0.03295891,0.21777544
98,Azores,Crow,Pico,0.341216216,0.197530864,0.143685352,447.21,630.755,11.3005,276.09,681.34,826.13,22.539,271.1976284,0.05547945,0.159091282
99,Azores,Crow,Santa_Maria,0.39543058,0.218181818,0.177248762,111.255,220.335,13.335,605.48,9.43,5.29,18.47,600.6301824,0.91824658,0.107558727
100,Azores,Crow,Sao_Miguel,0.349095967,0.329512894,0.019583073,452.015,674.57,12.285,532.57,690.95,913.76,20.57,527.0242039,0.27868494,0.074613857
101,Azores,Crow,Terceira,0.336363636,0.295819936,0.040543701,260.84,413.87,11.43,353.29,308.6,392.36,22.28,348.349558,0.22057535,0.123992062
102,Azores,Faial,Flores,0.318181818,0.256198347,0.061983471,240.345,394.915,0.555,237.39,75.71,38.35,0.05,232.4115974,0.11172603,0.061433411
103,Azores,Faial,Graciosa,0.304785894,0.109677419,0.195108475,170.8,277.365,0.45,79.88,214.8,273.45,0.16,75.6109834,0.07876712,0.257416629
104,Azores,Faial,Pico,0.204123711,0.202479339,0.001644372,533.04,728.955,0.2805,36.93,509.68,629.73,0.499,32.46789453,0.16720548,0.119450093
105,Azores,Faial,Santa_Maria,0.268398268,0.231818182,0.036580087,197.085,318.535,2.315,363.81,162.23,191.11,3.57,359.3904486,0.80652055,0.147199916
106,Azores,Faial,Sao_Miguel,0.303921569,0.119834711,0.184086858,537.845,772.77,1.265,296.19,519.29,717.36,1.47,291.0744701,0.16695891,0.114255046
107,Azores,Faial,Terceira,0.254972875,0.148760331,0.106212545,346.67,512.07,0.41,127.75,136.94,195.96,0.24,123.2398242,0.10884932,0.163633251
108,Azores,Flores,Graciosa,0.419501134,0.174193548,0.245307585,132.945,258.19,0.475,279.59,139.09,235.1,0.21,274.483589,0.03295891,0.31885004
109,Azores,Flores,Pico,0.296786389,0.234567901,0.062218488,495.185,709.78,0.3055,272.46,585.39,668.08,0.549,267.1605001,0.05547945,0.058016682
110,Azores,Flores,Santa_Maria,0.347826087,0.25,0.097826087,159.23,299.36,2.34,601,86.52,152.76,3.52,595.7430541,0.91824658,0.208633327
111,Azores,Flores,Sao_Miguel,0.298780488,0.195804196,0.102976292,499.99,753.595,1.29,530.58,595,755.71,1.42,524.6270757,0.27868494,0.175688457
112,Azores,Flores,Terceira,0.286432161,0.255244755,0.031187406,308.815,492.895,0.435,353.33,212.65,234.31,0.29,347.9824297,0.22057535,0.225066662
113,Azores,Graciosa,Pico,0.316582915,0.122580645,0.194002269,425.64,592.23,0.2005,70.71,724.48,903.18,0.339,66.1198861,0.08843836,0.376866722
114,Azores,Graciosa,Santa_Maria,0.344,0.206451613,0.137548387,89.685,181.81,2.235,343.84,52.57,82.34,3.73,339.2924401,0.88528767,0.110216713
115,Azores,Graciosa,Sao_Miguel,0.447619048,0.064516129,0.383102919,430.445,636.045,1.185,261.96,734.09,990.81,1.63,256.7164617,0.24572603,0.143161583
116,Azores,Graciosa,Terceira,0.39055794,0.083870968,0.306686972,239.27,375.345,0.33,77.05,351.74,469.41,0.08,72.41181573,0.18761644,0.093783378
117,Azores,Pico,Santa_Maria,0.278617711,0.240909091,0.03770862,451.925,633.4,2.0655,329.86,671.91,820.84,4.069,325.1193512,0.97372603,0.266650009
118,Azores,Pico,Sao_Miguel,0.311582382,0.131687243,0.179895139,792.685,1087.635,1.0155,263.2,9.61,87.63,1.969,257.7633728,0.33416439,0.233705139
119,Azores,Pico,Terceira,0.249097473,0.144032922,0.105064551,601.51,826.935,0.1605,99.01,372.74,433.77,0.259,94.17872685,0.2760548,0.283083344
120,Azores,Santa_Maria,Sao_Miguel,0.301694915,0.063636364,0.238058552,456.73,677.215,3.05,95.97,681.52,908.47,2.1,90.57592682,0.63956164,0.03294487
121,Azores,Santa_Maria,Terceira,0.261770245,0.109090909,0.152679336,265.555,416.515,2.195,269.22,299.17,387.07,3.81,264.4312809,0.69767123,0.016433335
122,Azores,Sao_Miguel,Terceira,0.18061674,0.102893891,0.077722849,606.315,870.75,1.145,185.58,382.35,521.4,1.71,180.0953024,0.05810959,0.049378205
123,Azores,Faial,Crow,0.333333333,0.185950413,0.14738292,192.37,315.89,11.55,242.53,171.66,196.4,22.04,237.9587257,0.11172603,0.039641189
124,Azores,Flores,Crow,0.272440945,0.192307692,0.080133253,154.515,296.715,11.575,29.72,95.95,158.05,21.99,24.31133123,0,0.1010746
125,Azores,Flores,Faial,0.318181818,0.256198347,0.061983471,240.345,394.915,0.555,237.39,75.71,38.35,0.05,232.4115974,0.11172603,0.061433411
126,Azores,Graciosa,Crow,0.507936508,0.2,0.307936508,84.97,179.165,11.47,276.96,43.14,77.05,22.2,272.2607172,0.03295891,0.21777544
127,Azores,Graciosa,Faial,0.304785894,0.109677419,0.195108475,170.8,277.365,0.45,79.88,214.8,273.45,0.16,75.6109834,0.07876712,0.257416629
128,Azores,Graciosa,Flores,0.419501134,0.174193548,0.245307585,132.945,258.19,0.475,279.59,139.09,235.1,0.21,274.483589,0.03295891,0.31885004
129,Azores,Pico,Crow,0.341216216,0.197530864,0.143685352,447.21,630.755,11.3005,276.09,681.34,826.13,22.539,271.1976284,0.05547945,0.159091282
130,Azores,Pico,Faial,0.204123711,0.202479339,0.001644372,533.04,728.955,0.2805,36.93,509.68,629.73,0.499,32.46789453,0.16720548,0.119450093
131,Azores,Pico,Flores,0.296786389,0.234567901,0.062218488,495.185,709.78,0.3055,272.46,585.39,668.08,0.549,267.1605001,0.05547945,0.058016682
132,Azores,Pico,Graciosa,0.316582915,0.122580645,0.194002269,425.64,592.23,0.2005,70.71,724.48,903.18,0.339,66.1198861,0.08843836,0.376866722
133,Azores,Santa_Maria,Crow,0.39543058,0.218181818,0.177248762,111.255,220.335,13.335,605.48,9.43,5.29,18.47,600.6301824,0.91824658,0.107558727
134,Azores,Santa_Maria,Faial,0.268398268,0.231818182,0.036580087,197.085,318.535,2.315,363.81,162.23,191.11,3.57,359.3904486,0.80652055,0.147199916
135,Azores,Santa_Maria,Flores,0.347826087,0.25,0.097826087,159.23,299.36,2.34,601,86.52,152.76,3.52,595.7430541,0.91824658,0.208633327
136,Azores,Santa_Maria,Graciosa,0.344,0.206451613,0.137548387,89.685,181.81,2.235,343.84,52.57,82.34,3.73,339.2924401,0.88528767,0.110216713
137,Azores,Santa_Maria,Pico,0.278617711,0.240909091,0.03770862,451.925,633.4,2.0655,329.86,671.91,820.84,4.069,325.1193512,0.97372603,0.266650009
138,Azores,Sao_Miguel,Crow,0.349095967,0.329512894,0.019583073,452.015,674.57,12.285,532.57,690.95,913.76,20.57,527.0242039,0.27868494,0.074613857
139,Azores,Sao_Miguel,Faial,0.303921569,0.119834711,0.184086858,537.845,772.77,1.265,296.19,519.29,717.36,1.47,291.0744701,0.16695891,0.114255046
140,Azores,Sao_Miguel,Flores,0.298780488,0.195804196,0.102976292,499.99,753.595,1.29,530.58,595,755.71,1.42,524.6270757,0.27868494,0.175688457
141,Azores,Sao_Miguel,Graciosa,0.447619048,0.064516129,0.383102919,430.445,636.045,1.185,261.96,734.09,990.81,1.63,256.7164617,0.24572603,0.143161583
142,Azores,Sao_Miguel,Pico,0.311582382,0.131687243,0.179895139,792.685,1087.635,1.0155,263.2,9.61,87.63,1.969,257.7633728,0.33416439,0.233705139
143,Azores,Sao_Miguel,Santa_Maria,0.301694915,0.063636364,0.238058552,456.73,677.215,3.05,95.97,681.52,908.47,2.1,90.57592682,0.63956164,0.03294487
144,Azores,Terceira,Crow,0.336363636,0.295819936,0.040543701,260.84,413.87,11.43,353.29,308.6,392.36,22.28,348.349558,0.22057535,0.123992062
145,Azores,Terceira,Faial,0.254972875,0.148760331,0.106212545,346.67,512.07,0.41,127.75,136.94,195.96,0.24,123.2398242,0.10884932,0.163633251
146,Azores,Terceira,Flores,0.286432161,0.255244755,0.031187406,308.815,492.895,0.435,353.33,212.65,234.31,0.29,347.9824297,0.22057535,0.225066662
147,Azores,Terceira,Graciosa,0.39055794,0.083870968,0.306686972,239.27,375.345,0.33,77.05,351.74,469.41,0.08,72.41181573,0.18761644,0.093783378
148,Azores,Terceira,Pico,0.249097473,0.144032922,0.105064551,601.51,826.935,0.1605,99.01,372.74,433.77,0.259,94.17872685,0.2760548,0.283083344
149,Azores,Terceira,Santa_Maria,0.261770245,0.109090909,0.152679336,265.555,416.515,2.195,269.22,299.17,387.07,3.81,264.4312809,0.69767123,0.016433335
150,Azores,Terceira,Sao_Miguel,0.18061674,0.102893891,0.077722849,606.315,870.75,1.145,185.58,382.35,521.4,1.71,180.0953024,0.05810959,0.049378205
151,Bermuda,Devonshire,Hamilton,0.263492063,0.140740741,0.122751323,23.21,90.48,47,2.72,0.36,10.16,0,-2.572895174,0,0.006359291
152,Bermuda,Devonshire,Paget,0.300330033,0.138211382,0.162118651,22.76,82.51,47,3.4,0.54,5.78,0,-1.464947832,0,0.002781296
153,Bermuda,Devonshire,Pembroke,0.342105263,0.193548387,0.148556876,22.125,93.205,47,3.72,1.81,15.61,0,-1.857640186,0,0.002781296
154,Bermuda,Devonshire,Saint_George,0.253807107,0.183333333,0.070473773,16.045,93.515,47,2.84,13.97,16.23,0,-3.655763483,0.03553425,0.005284118
155,Bermuda,Devonshire,Sandys,0.289002558,0.227777778,0.06122478,15.505,94.935,47,10.18,15.05,19.07,0,3.500886107,0,0.004159164
156,Bermuda,Devonshire,Smiths,0.220338983,0.206896552,0.013442431,19.585,81.135,47,2.84,6.89,8.53,0,-2.346225724,0,0.000661469
157,Bermuda,Devonshire,Southampton,0.324840764,0.208955224,0.11588554,18.315,91.77,47,8.2,9.43,12.74,0,2.185175121,0,0.004159164
158,Bermuda,Devonshire,Warwick,0.281553398,0.139534884,0.142018514,21.4,88.225,26.955,6.18,3.26,5.65,40.09,0.798805241,0,0.00746212
159,Bermuda,Hamilton,Paget,0.255813953,0.219512195,0.036301758,22.94,87.59,47,1.83,0.9,15.94,0,-3.315296339,0,0.003577995
160,Bermuda,Hamilton,Pembroke,0.28957529,0.258064516,0.031510773,22.305,98.285,47,1.31,2.17,5.45,0,-4.547988693,0,0.003577995
161,Bermuda,Hamilton,Saint_George,0.329512894,0.133333333,0.196179561,16.225,98.595,47,8.17,14.33,6.07,0,1.39388801,0.03553425,0.011643409
