,Archipelago,Island1,Island2,beta_sor,beta_sim,beta_sne,mean_emerse_pres,mean_emerse_past,mean_island_age,Distance_km,diff_emerse_pres,diff_emerse_past,diff_island_age,d_past.y,diif_present_air,diff_past_air
609,Hawaii,Kaho_olawe_Isand,Hawaii_Island,0.817886179,0.164179104,0.653707074,6922.76,8152.165,13.01,148.02,10792.32,11709.97,23.98,138.8697744,7.56909589,1.273183251
610,Hawaii,Kauai_Island,Hawaii_Island,0.488441462,0.374087591,0.11435387,6952.895,8250.75,15.05,495.01,10732.05,11512.8,19.9,485.1541118,6.89315069,0.437683296
611,Hawaii,Kauai_Island,Kaho_olawe_Isand,0.88372093,0.253731343,0.629989587,1556.735,2395.765,3.06,347.5,60.27,197.17,4.08,336.8000837,0.6759452,0.835499955
612,Hawaii,Kure_Atoll_incl_Sand_and_Green_Islands,Hawaii_Island,0.930434783,0.259259259,0.671175523,6161.63,7269.92,25,2507.42,12314.58,13474.46,0,2491.420719,4.86290411,0.968804296
613,Hawaii,Kure_Atoll_incl_Sand_and_Green_Islands,Kaho_olawe_Isand,0.808510638,0.666666667,0.141843972,765.47,1414.935,13.01,2361.58,1522.26,1764.49,23.98,2344.736691,2.70619178,0.304378955
614,Hawaii,Kure_Atoll_incl_Sand_and_Green_Islands,Kauai_Island,0.951219512,0.259259259,0.691960253,795.605,1513.52,15.05,2016.11,1582.53,1961.66,19.9,1998.561028,2.03024658,0.531121
615,Hawaii,Lanai_Island,Hawaii_Island,0.368756642,0.244274809,0.124481833,7034.97,8824.76,13.14,191.1,10567.9,10364.78,23.72,176.5055238,7.25876712,1.084066582
616,Hawaii,Lanai_Island,Kaho_olawe_Isand,0.743478261,0.119402985,0.624075276,1638.81,2969.775,1.15,44.42,224.42,1345.19,0.26,28.9814957,0.31032877,0.189116669
617,Hawaii,Lanai_Island,Kauai_Island,0.507588533,0.256997455,0.250591077,1668.945,3068.36,3.19,300.61,164.15,1148.02,3.82,284.4658331,0.36561643,0.646383286
618,Hawaii,Lanai_Island,Kure_Atoll_incl_Sand_and_Green_Islands,0.90952381,0.296296296,0.613227513,877.68,2087.53,13.14,2207.93,1746.68,3109.68,23.72,2185.64244,2.39586301,0.115262286
619,Hawaii,Maui_Island,Hawaii_Island,0.384829506,0.193430657,0.191398849,10086.95,12324.075,13.16,152.28,4463.94,3366.15,23.68,139.9309769,5.93778082,1.02171669
620,Hawaii,Maui_Island,Kaho_olawe_Isand,0.870292887,0.074626866,0.795666021,4690.79,6469.09,1.17,40.38,6328.38,8343.82,0.3,27.1869487,1.63131507,0.251466561
621,Hawaii,Maui_Island,Kauai_Island,0.442330559,0.408575032,0.033755527,4720.925,6567.675,3.21,360.33,6268.11,8146.65,3.78,346.4312861,0.95536987,0.584033394
622,Hawaii,Maui_Island,Kure_Atoll_incl_Sand_and_Green_Islands,0.949781659,0.148148148,0.801633511,3929.66,5586.845,13.16,2373.55,7850.64,10108.31,23.68,2353.507893,1.07487671,0.052912394
623,Hawaii,Maui_Island,Lanai_Island,0.424336973,0.061068702,0.363268271,4803,7141.685,1.3,65.61,6103.96,6998.63,0.04,46.97269816,1.3209863,0.062349892
624,Hawaii,Molokai_Island,Hawaii_Island,0.329566855,0.307392996,0.022173859,8033.895,10601.675,22.45,227.04,8570.05,6810.95,5.1,209.5706716,7.25876712,1.206699944
625,Hawaii,Molokai_Island,Kaho_olawe_Isand,0.796901893,0.119402985,0.677498908,2637.735,4746.69,10.46,78.01,2222.27,4899.02,18.88,59.69664343,0.31032877,0.066483307
626,Hawaii,Molokai_Island,Kauai_Island,0.456771232,0.309338521,0.14743271,2667.87,4845.275,12.5,275.41,2162,4701.85,14.8,256.3909808,0.36561643,0.769016648
627,Hawaii,Molokai_Island,Kure_Atoll_incl_Sand_and_Green_Islands,0.922365989,0.222222222,0.700143767,1876.605,3864.445,22.45,2293.77,3744.53,6663.51,5.1,2268.607588,2.39586301,0.237895648
628,Hawaii,Molokai_Island,Lanai_Island,0.289966924,0.180661578,0.109305346,2749.945,5419.285,10.59,36.85,1997.85,3553.83,18.62,13.09239288,0,0.122633362
629,Hawaii,Molokai_Island,Maui_Island,0.358517463,0.124513619,0.234003844,5801.925,8918.6,10.61,89.79,4106.11,3444.8,18.58,68.27784588,1.3209863,0.184983254
630,Hawaii,Niihau_Island,Hawaii_Island,0.75308642,0.2,0.55308642,6310.77,7402.65,25,541.51,12016.3,13209,0,531.2323006,7.33164384,1.236516571
631,Hawaii,Niihau_Island,Kaho_olawe_Isand,0.425149701,0.28358209,0.141567611,914.61,1547.665,13.01,395.55,1223.98,1499.03,23.98,384.4282724,0.23745205,0.03666668
632,Hawaii,Niihau_Island,Kauai_Island,0.809630459,0.15,0.659630459,944.745,1646.25,15.05,71.4,1284.25,1696.2,19.9,59.57260984,0.43849315,0.798833275
633,Hawaii,Niihau_Island,Kure_Atoll_incl_Sand_and_Green_Islands,0.716535433,0.333333333,0.3832021,153.48,665.42,25,1962.96,298.28,265.46,0,1944.989217,2.46873973,0.267712275
634,Hawaii,Niihau_Island,Lanai_Island,0.695740365,0.25,0.445740365,1026.82,2220.26,13.14,356.68,1448.4,2844.22,23.72,340.1140219,0.07287672,0.152449989
635,Hawaii,Niihau_Island,Maui_Island,0.826086957,0.14,0.686086957,4078.8,5719.575,13.16,414.1,7552.36,9842.85,23.68,399.7794749,1.39386302,0.214799881
636,Hawaii,Niihau_Island,Molokai_Island,0.726384365,0.16,0.566384365,2025.745,3997.175,22.45,413.46,3446.25,6398.05,5.1,394.0191696,0.07287672,0.029816627
637,Hawaii,Oahu_Island_incl_Mokolii_Islet,Hawaii_Island,0.42364107,0.390510949,0.033130121,7400.075,9687.77,13.8,324.38,9837.69,8638.76,22.4,306.9925079,7.11441096,1.169350052
638,Hawaii,Oahu_Island_incl_Mokolii_Islet,Kaho_olawe_Isand,0.831858407,0.149253731,0.682604676,2003.915,3832.785,1.81,169.98,954.63,3071.21,1.58,151.7484798,0.45468493,0.103833199
639,Hawaii,Oahu_Island_incl_Mokolii_Islet,Kauai_Island,0.437321937,0.353518822,0.083803116,2034.05,3931.37,3.85,177.4,894.36,2874.04,2.5,158.4628172,0.22126027,0.731666756
640,Hawaii,Oahu_Island_incl_Mokolii_Islet,Kure_Atoll_incl_Sand_and_Green_Islands,0.92476489,0.111111111,0.813653779,1242.785,2950.54,13.8,2189.78,2476.89,4835.7,22.4,2164.699424,2.25150685,0.200545756
641,Hawaii,Oahu_Island_incl_Mokolii_Islet,Lanai_Island,0.398406375,0.231552163,0.166854212,2116.125,4505.38,1.94,118.4,730.21,1726.02,1.32,94.72422924,0.14435616,0.08528347
642,Hawaii,Oahu_Island_incl_Mokolii_Islet,Maui_Island,0.453333333,0.328968903,0.12436443,5168.105,8004.695,1.96,192.55,5373.75,5272.61,1.28,171.1196822,1.17663014,0.147633362
643,Hawaii,Oahu_Island_incl_Mokolii_Islet,Molokai_Island,0.338666667,0.276264591,0.062402075,3115.05,6282.295,11.25,109.18,1267.64,1827.81,17.3,82.62937696,0.14435616,0.037349892
644,Hawaii,Oahu_Island_incl_Mokolii_Islet,Niihau_Island,0.749648383,0.11,0.639648383,1391.925,3083.27,13.8,229.79,2178.61,4570.24,22.4,210.431006,0.21723288,0.067166519
645,Islas_Revillagigedo,Isla_Clarion,San_Benedicto,0.857142857,0.6,0.257142857,17.745,30.105,10,426.2,16.91,21.83,0,424.7225109,0.64419178,0.056760788
646,Islas_Revillagigedo,Isla_Clarion,Socorro,0.843971631,0.52173913,0.322232501,101.025,131.13,10,398.31,149.65,180.22,0,396.6741965,0.66443836,0.211007309
647,Islas_Revillagigedo,San_Benedicto,Socorro,0.943089431,0.3,0.643089431,92.57,120.215,10,58.23,166.56,202.05,0,56.56790702,0.02024658,0.267768097
648,Islas_Revillagigedo,San_Benedicto,Isla_Clarion,0.857142857,0.6,0.257142857,17.745,30.105,10,426.2,16.91,21.83,0,424.7225109,0.64419178,0.056760788
649,Islas_Revillagigedo,Socorro,Isla_Clarion,0.843971631,0.52173913,0.322232501,101.025,131.13,10,398.31,149.65,180.22,0,396.6741965,0.66443836,0.211007309
650,Islas_Revillagigedo,Socorro,San_Benedicto,0.943089431,0.3,0.643089431,92.57,120.215,10,58.23,166.56,202.05,0,56.56790702,0.02024658,0.267768097
651,Juan_Fernandez,Alejandro_Selkirk_Island,Isla_Santa_Clara,0.944444444,0.5,0.444444444,40.41,68.505,1.4,5.44,63.68,74.15,0,2.927097803,0.04309589,0.086973714
652,Juan_Fernandez,Alejandro_Selkirk_Island,Robinson_Crusoe_Island,0.748427673,0.705882353,0.04254532,66.76,147.985,1.4,172.76,10.98,84.81,0,168.389852,0.04309589,0.173947429
653,Juan_Fernandez,Isla_Santa_Clara,Robinson_Crusoe_Island,0.957894737,0.5,0.457894737,34.92,110.91,1.4,171.07,52.7,158.96,0,166.1900631,0,0.086973715
654,Juan_Fernandez,Isla_Santa_Clara,Alejandro_Selkirk_Island,0.944444444,0.5,0.444444444,40.41,68.505,1.4,5.44,63.68,74.15,0,2.927097803,0.04309589,0.086973714
655,Juan_Fernandez,Robinson_Crusoe_Island,Alejandro_Selkirk_Island,0.748427673,0.705882353,0.04254532,66.76,147.985,1.4,172.76,10.98,84.81,0,168.389852,0.04309589,0.173947429
656,Juan_Fernandez,Robinson_Crusoe_Island,Isla_Santa_Clara,0.957894737,0.5,0.457894737,34.92,110.91,1.4,171.07,52.7,158.96,0,166.1900631,0,0.086973715
657,Maldives,Alifu,Alifu_Dhaalu,0.777777778,0.555555556,0.222222222,14.68,1520.115,4,55.33,2.98,97.33,0,15.65939673,0.02512328,0
658,Maldives,Alifu,Baa,0.862068966,0.111111111,0.750957854,22.87,1412.71,4,133.5,13.4,312.14,0,96.49033589,0.00068493,0
659,Maldives,Alifu,Dhaalu,0.619047619,0.555555556,0.063492063,12.995,1307.82,4,140.95,6.35,521.92,0,104.3859102,0.05372602,0
660,Maldives,Alifu,Faafu,0.909090909,0.888888889,0.02020202,14.275,1442.285,4,98.21,3.79,252.99,0,59.65219441,0.05372602,0
661,Maldives,Alifu,Gaaf_Alif,0.714285714,0.6,0.114285714,18.725,1661.765,4,365.16,5.11,185.97,0,324.0512598,0.02465753,0
662,Maldives,Alifu,Gaafu_Dhaalu,0.666666667,0.666666667,0,26.865,1216.685,4,419.09,21.39,704.19,0,385.8807158,0.03561643,0
663,Maldives,Alifu,Haa_Dhaalu,0.875,0.857142857,0.017857143,15.95,1555.715,4,276.81,0.44,26.13,0,236.8105887,0.02372603,0
664,Maldives,Alifu,Kaafu,0.857142857,0.111111111,0.746031746,18.95,1453.895,4,90.27,5.56,229.77,0,52.17728781,0.02841095,0.023658896
665,Maldives,Alifu,Laamu,0.846153846,0.777777778,0.068376068,24.105,1315.88,4,251.66,15.87,505.8,0,216.3814403,0.03082191,0
666,Maldives,Alifu,Lhaviyani,0.941176471,0.888888889,0.052287582,26.915,1302.135,4,158.76,21.49,533.29,0,123.9896224,0.00780822,0.044960928
667,Maldives,Alifu,Raa,0.647058824,0.625,0.022058824,25,1292.57,4,170.17,17.66,552.42,0,135.3873291,0.00534246,0
668,Maldives,Alifu,Seenu,0.6875,0.444444444,0.243055556,16.845,1554.95,4,527.78,1.35,27.66,0,487.915467,0.02627397,0
669,Maldives,Alifu,Shaviyani,0.789473684,0.777777778,0.011695906,13.93,1025.065,4,230.18,4.48,1087.43,0,199.6532478,0.02372603,0.037539148
670,Maldives,Alifu,Thaa,0.849056604,0.555555556,0.293501048,20.03,1350.19,4,190.65,7.72,437.18,0,154.3510822,0.02309589,0.031080675
671,Maldives,Alifu_Dhaalu,Baa,0.746268657,0.37037037,0.375898286,21.38,1364.045,4,176.5,16.38,214.81,0,139.9749487,0.02443835,0
672,Maldives,Alifu_Dhaalu,Dhaalu,0.743589744,0.583333333,0.16025641,11.505,1259.155,4,86.2,3.37,424.59,0,50.12052302,0.02860274,0
673,Maldives,Alifu_Dhaalu,Faafu,0.6,0.384615385,0.215384615,12.785,1393.62,4,88.17,0.81,155.66,0,50.09680719,0.02860274,0
674,Maldives,Alifu_Dhaalu,Gaaf_Alif,0.8125,0.4,0.4125,17.235,1613.1,4,316.85,8.09,283.3,0,276.2258726,0.00046575,0
675,Maldives,Alifu_Dhaalu,Gaafu_Dhaalu,0.777777778,0.555555556,0.222222222,25.375,1168.02,4,355.99,24.37,606.86,0,323.2653286,0.01049315,0
676,Maldives,Alifu_Dhaalu,Haa_Dhaalu,0.941176471,0.857142857,0.084033613,14.46,1507.05,4,332.01,2.54,71.2,0,292.4952015,0.04884931,0
677,Maldives,Alifu_Dhaalu,Kaafu,0.738461538,0.37037037,0.368091168,17.46,1405.23,4,125.59,8.54,132.44,0,87.98190058,0.00328767,0.023658896
678,Maldives,Alifu_Dhaalu,Laamu,0.772727273,0.705882353,0.06684492,22.615,1267.215,4,198.87,18.85,408.47,0,164.0760531,0.00569863,0
679,Maldives,Alifu_Dhaalu,Lhaviyani,0.653846154,0.64,0.013846154,25.425,1253.47,4,211.7,24.47,435.96,0,177.4142352,0.0329315,0.044960928
680,Maldives,Alifu_Dhaalu,Raa,0.657142857,0.25,0.407142857,23.51,1243.905,4,221.27,20.64,455.09,0,186.9719419,0.01978082,0
681,Maldives,Alifu_Dhaalu,Seenu,0.56,0.52173913,0.03826087,15.355,1506.285,4,470.46,4.33,69.67,0,431.0800798,0.00115069,0
682,Maldives,Alifu_Dhaalu,Shaviyani,0.891891892,0.8,0.091891892,12.44,976.4,4,286.52,1.5,990.1,0,256.4778606,0.04884931,0.037539148
683,Maldives,Alifu_Dhaalu,Thaa,0.774647887,0.703703704,0.070944184,18.54,1301.525,4,133.82,10.7,339.85,0,98.00569496,0.00202739,0.031080675
684,Maldives,Baa,Dhaalu,0.81512605,0.083333333,0.731792717,19.695,1151.75,4,254.16,19.75,209.78,0,220.7414622,0.05304109,0
685,Maldives,Baa,Faafu,0.833333333,0.230769231,0.602564103,20.975,1286.215,4,220.68,17.19,59.15,0,185.2677463,0.05304109,0
686,Maldives,Baa,Gaaf_Alif,0.928571429,0.2,0.728571429,25.425,1505.695,4,474.36,8.29,498.11,0,436.3968118,0.0239726,0
687,Maldives,Baa,Gaafu_Dhaalu,0.896551724,0.333333333,0.563218391,33.565,1060.615,4,525.64,7.99,392.05,0,495.5762678,0.0349315,0
688,Maldives,Baa,Haa_Dhaalu,0.929824561,0.428571429,0.501253133,22.65,1399.645,4,164.59,13.84,286.01,0,127.7361406,0.02441096,0
689,Maldives,Baa,Kaafu,0.533333333,0.524271845,0.009061489,25.65,1297.825,4,97.03,7.84,82.37,0,62.08283974,0.02772602,0.023658896
690,Maldives,Baa,Laamu,0.790322581,0.235294118,0.555028463,30.805,1159.81,4,353.39,2.47,193.66,0,321.2569922,0.03013698,0
691,Maldives,Baa,Lhaviyani,0.757575758,0.36,0.397575758,33.615,1146.065,4,70.72,8.09,221.15,0,39.09517432,0.00849315,0.044960928
692,Maldives,Baa,Raa,0.895652174,0.25,0.645652174,31.7,1136.5,4,55.61,4.26,240.28,0,23.97288107,0.00465753,0
693,Maldives,Baa,Seenu,0.738461538,0.260869565,0.477591973,23.545,1398.88,4,634.49,12.05,284.48,0,597.7710189,0.02558904,0
694,Maldives,Baa,Shaviyani,0.88034188,0.3,0.58034188,20.63,868.995,4,120.12,17.88,775.29,0,92.73879972,0.02441096,0.037539148
695,Maldives,Baa,Thaa,0.655629139,0.409090909,0.24653823,26.73,1194.12,4,298.93,5.68,125.04,0,265.7766341,0.02241096,0.031080675
696,Maldives,Dhaalu,Faafu,0.68,0.666666667,0.013333333,11.1,1181.325,4,37.83,2.56,268.93,0,2.863320698,0,0
697,Maldives,Dhaalu,Gaaf_Alif,0.764705882,0.6,0.164705882,15.55,1400.805,4,232.62,11.46,707.89,0,195.1023861,0.02906849,0
698,Maldives,Dhaalu,Gaafu_Dhaalu,0.619047619,0.555555556,0.063492063,23.69,955.725,4,283.02,27.74,182.27,0,253.4018421,0.01810959,0
699,Maldives,Dhaalu,Haa_Dhaalu,0.894736842,0.857142857,0.037593985,12.775,1294.755,4,408.03,5.91,495.79,0,371.621715,0.07745205,0
700,Maldives,Dhaalu,Kaafu,0.860869565,0.333333333,0.527536232,15.775,1192.935,4,184.84,11.91,292.15,0,150.3384141,0.02531507,0.023658896
701,Maldives,Dhaalu,Laamu,0.724137931,0.666666667,0.057471264,20.93,1054.92,4,119.99,22.22,16.12,0,88.30256656,0.02290411,0
702,Maldives,Dhaalu,Lhaviyani,0.837837838,0.75,0.087837838,23.74,1041.175,4,279.68,27.84,11.37,0,248.5007487,0.06153424,0.044960928
703,Maldives,Dhaalu,Raa,0.5,0.375,0.125,21.825,1031.61,4,297.07,24.01,30.5,0,265.8784554,0.04838356,0
704,Maldives,Dhaalu,Seenu,0.542857143,0.333333333,0.20952381,13.67,1293.99,4,394.22,7.7,494.26,0,357.9465933,0.02745205,0
705,Maldives,Dhaalu,Shaviyani,0.818181818,0.8,0.018181818,10.755,764.105,4,362.71,1.87,565.51,0,335.7743741,0.07745205,0.037539148
706,Maldives,Dhaalu,Thaa,0.714285714,0.333333333,0.380952381,16.855,1089.23,4,59.46,14.07,84.74,0,26.75220847,0.03063013,0.031080675
707,Maldives,Faafu,Gaaf_Alif,0.888888889,0.8,0.088888889,16.83,1535.27,4,268.43,8.9,438.96,0,228.9186703,0.02906849,0
708,Maldives,Faafu,Gaafu_Dhaalu,0.818181818,0.777777778,0.04040404,24.97,1090.19,4,320.15,25.18,451.2,0,288.5381263,0.01810959,0
709,Maldives,Faafu,Haa_Dhaalu,0.9,0.857142857,0.042857143,14.055,1429.22,4,370.22,3.35,226.86,0,331.8179991,0.07745205,0
710,Maldives,Faafu,Kaafu,0.879310345,0.461538462,0.417771883,17.055,1327.4,4,148.5,9.35,23.22,0,112.0046983,0.02531507,0.023658896
711,Maldives,Faafu,Laamu,0.733333333,0.692307692,0.041025641,22.21,1189.385,4,153.03,19.66,252.81,0,119.3488507,0.02290411,0
712,Maldives,Faafu,Lhaviyani,0.684210526,0.538461538,0.145748988,25.02,1175.64,4,248.12,25.28,280.3,0,214.9470328,0.06153424,0.044960928
713,Maldives,Faafu,Raa,0.619047619,0.5,0.119047619,23.105,1166.075,4,264.44,21.45,299.43,0,231.2547396,0.04838356,0
714,Maldives,Faafu,Seenu,0.666666667,0.538461538,0.128205128,14.95,1428.455,4,430.65,5.14,225.33,0,392.3828775,0.02745205,0
715,Maldives,Faafu,Shaviyani,0.826086957,0.8,0.026086957,12.035,898.57,4,330.62,0.69,834.44,0,301.6906582,0.07745205,0.037539148
716,Maldives,Faafu,Thaa,0.789473684,0.538461538,0.251012146,18.135,1223.695,4,93.31,11.51,184.19,0,58.60849264,0.03063013,0.031080675
717,Maldives,Gaaf_Alif,Gaafu_Dhaalu,0.714285714,0.6,0.114285714,29.42,1309.67,4,52.24,16.28,890.16,0,18.07719172,0.0109589,0
718,Maldives,Gaaf_Alif,Haa_Dhaalu,1,1,0,18.505,1648.7,4,637.48,5.55,212.1,0,596.5270646,0.04838356,0
719,Maldives,Gaaf_Alif,Kaafu,0.925925926,0.2,0.725925926,21.505,1546.88,4,405.69,0.45,415.74,0,366.6437637,0.00375342,0.023658896
720,Maldives,Gaaf_Alif,Laamu,0.909090909,0.8,0.109090909,26.66,1408.865,4,124.42,10.76,691.77,0,88.18791615,0.00616438,0
721,Maldives,Gaaf_Alif,Lhaviyani,0.933333333,0.8,0.133333333,29.47,1395.12,4,505.29,16.38,719.26,0,469.5660983,0.03246575,0.044960928
722,Maldives,Gaaf_Alif,Raa,0.538461538,0.4,0.138461538,27.555,1385.555,4,527.85,12.55,738.39,0,492.113805,0.01931507,0
723,Maldives,Gaaf_Alif,Seenu,0.785714286,0.4,0.385714286,19.4,1647.935,4,162.31,3.76,213.63,0,121.4919429,0.00161644,0
724,Maldives,Gaaf_Alif,Shaviyani,0.866666667,0.8,0.066666667,16.485,1118.05,4,596.3,9.59,1273.4,0,564.8197237,0.04838356,0.037539148
725,Maldives,Gaaf_Alif,Thaa,0.87755102,0.4,0.47755102,22.585,1443.175,4,177.21,2.61,623.15,0,139.9575581,0.00156164,0.031080675
726,Maldives,Gaafu_Dhaalu,Haa_Dhaalu,0.875,0.857142857,0.017857143,26.645,1203.62,4,695.74,21.83,678.06,0,662.6865206,0.05934246,0
727,Maldives,Gaafu_Dhaalu,Kaafu,0.892857143,0.333333333,0.55952381,29.645,1101.8,4,462.84,15.83,474.42,0,431.6932197,0.00720548,0.023658896
728,Maldives,Gaafu_Dhaalu,Laamu,0.769230769,0.666666667,0.102564103,34.8,963.785,4,179.73,5.52,198.39,0,151.3973722,0.00479452,0
729,Maldives,Gaafu_Dhaalu,Lhaviyani,0.882352941,0.777777778,0.104575163,37.61,950.04,4,560.62,0.1,170.9,0,532.7955543,0.04342465,0.044960928
730,Maldives,Gaafu_Dhaalu,Raa,0.529411765,0.5,0.029411765,35.695,940.475,4,586.48,3.73,151.77,0,558.643261,0.03027397,0
731,Maldives,Gaafu_Dhaalu,Seenu,0.6875,0.444444444,0.243055556,27.54,1202.855,4,104.68,20.04,676.53,0,71.7613989,0.00934246,0
732,Maldives,Gaafu_Dhaalu,Shaviyani,0.894736842,0.888888889,0.005847953,24.625,672.97,4,649.59,25.87,383.24,0,626.0091797,0.05934246,0.037539148
733,Maldives,Gaafu_Dhaalu,Thaa,0.811320755,0.444444444,0.36687631,30.725,998.095,4,236.53,13.67,267.01,0,207.1770141,0.01252054,0.031080675
734,Maldives,Haa_Dhaalu,Kaafu,0.963636364,0.714285714,0.249350649,18.73,1440.83,4,246.31,6,203.64,0,208.3730925,0.05213698,0.023658896
735,Maldives,Haa_Dhaalu,Laamu,0.75,0.571428571,0.178571429,23.885,1302.815,4,519.71,16.31,479.67,0,484.587245,0.05454794,0
736,Maldives,Haa_Dhaalu,Lhaviyani,1,1,0,26.695,1289.07,4,152.22,21.93,507.16,0,117.6054271,0.01591781,0.044960928
737,Maldives,Haa_Dhaalu,Raa,0.866666667,0.857142857,0.00952381,24.78,1279.505,4,115.6,18.1,526.29,0,80.97313388,0.02906849,0
738,Maldives,Haa_Dhaalu,Seenu,0.933333333,0.857142857,0.076190476,16.625,1541.885,4,806.24,1.79,1.53,0,766.5312717,0.05,0
739,Maldives,Haa_Dhaalu,Shaviyani,1,1,0,13.71,1012,4,57.47,4.04,1061.3,0,27.09905252,0,0.037539148
740,Maldives,Haa_Dhaalu,Thaa,0.960784314,0.857142857,0.103641457,19.81,1337.125,4,465.47,8.16,411.05,0,429.3268869,0.04682192,0.031080675
741,Maldives,Kaafu,Laamu,0.883333333,0.588235294,0.295098039,26.885,1200.995,4,283.14,10.31,276.03,0,249.9239441,0.00241096,0.023658896
742,Maldives,Kaafu,Lhaviyani,0.71875,0.28,0.43875,29.695,1187.25,4,102.89,15.93,303.52,0,70.18212624,0.03621917,0.021302032
743,Maldives,Kaafu,Raa,0.855855856,0,0.855855856,27.78,1177.685,4,137.56,12.1,322.65,0,104.839833,0.02306849,0.023658896
744,Maldives,Kaafu,Seenu,0.761904762,0.347826087,0.414078675,19.625,1440.065,4,569.33,4.21,202.11,0,531.5279709,0.00213698,0.023658896
745,Maldives,Kaafu,Shaviyani,0.85840708,0.2,0.65840708,16.71,910.18,4,194.88,10.04,857.66,0,166.4157516,0.05213698,0.061198044
746,Maldives,Kaafu,Thaa,0.578231293,0.295454545,0.282776747,22.81,1235.305,4,232.56,2.16,207.41,0,198.323586,0.00531506,0.054739571
747,Maldives,Laamu,Lhaviyani,0.761904762,0.705882353,0.056022409,34.85,1049.235,4,382.8,5.62,27.49,0,352.9062787,0.03863013,0.044960928
748,Maldives,Laamu,Raa,0.76,0.625,0.135,32.935,1039.67,4,407.49,1.79,46.62,0,377.5839855,0.02547945,0
749,Maldives,Laamu,Seenu,0.75,0.705882353,0.044117647,24.78,1302.05,4,286.92,14.52,478.14,0,251.9321233,0.00454794,0
750,Maldives,Laamu,Shaviyani,0.777777778,0.7,0.077777778,21.865,772.165,4,469.4,20.35,581.63,0,443.7499041,0.05454794,0.037539148
751,Maldives,Laamu,Thaa,0.803278689,0.647058824,0.156219865,27.965,1097.29,4,63.33,8.15,68.62,0,31.90773851,0.00772602,0.031080675
752,Maldives,Lhaviyani,Raa,0.818181818,0.625,0.193181818,35.745,1025.925,4,70.74,3.83,19.13,0,41.34216757,0.01315068,0.044960928
753,Maldives,Lhaviyani,Seenu,0.833333333,0.826086957,0.007246377,27.59,1288.305,4,668.4,20.14,505.63,0,633.9203054,0.03408219,0.044960928
754,Maldives,Lhaviyani,Shaviyani,0.771428571,0.6,0.171428571,24.675,758.42,4,84.93,25.97,554.14,0,59.78808622,0.01591781,0.082500076
755,Maldives,Lhaviyani,Thaa,0.739130435,0.64,0.099130435,30.775,1083.545,4,327.76,13.77,96.11,0,296.8459206,0.03090411,0.076041603
756,Maldives,Raa,Seenu,0.612903226,0.25,0.362903226,25.675,1278.74,4,687.47,16.31,524.76,0,652.9780122,0.02093151,0
757,Maldives,Raa,Shaviyani,0.777777778,0.75,0.027777778,22.76,748.855,4,66.45,22.14,535.01,0,41.29579297,0.02906849,0.037539148
758,Maldives,Raa,Thaa,0.769230769,0.25,0.519230769,28.86,1073.98,4,350.53,9.94,115.24,0,319.6036274,0.01775343,0.031080675
759,Maldives,Seenu,Shaviyani,0.757575758,0.6,0.157575758,14.605,1011.235,4,758.92,5.83,1059.77,0,728.6839308,0.05,0.037539148
760,Maldives,Seenu,Thaa,0.701492537,0.565217391,0.136275146,20.705,1336.36,4,341.2,6.37,409.52,0,305.1917652,0.00317808,0.031080675
761,Maldives,Shaviyani,Thaa,0.777777778,0.4,0.377777778,17.79,806.475,4,382.31,12.2,650.25,0,355.639546,0.04682192,0.006458473
762,Maldives,Alifu_Dhaalu,Alifu,0.777777778,0.555555556,0.222222222,14.68,1520.115,4,55.33,2.98,97.33,0,15.65939673,0.02512328,0
763,Maldives,Baa,Alifu,0.862068966,0.111111111,0.750957854,22.87,1412.71,4,133.5,13.4,312.14,0,96.49033589,0.00068493,0
764,Maldives,Baa,Alifu_Dhaalu,0.746268657,0.37037037,0.375898286,21.38,1364.045,4,176.5,16.38,214.81,0,139.9749487,0.02443835,0
765,Maldives,Dhaalu,Alifu,0.619047619,0.555555556,0.063492063,12.995,1307.82,4,140.95,6.35,521.92,0,104.3859102,0.05372602,0
766,Maldives,Dhaalu,Alifu_Dhaalu,0.743589744,0.583333333,0.16025641,11.505,1259.155,4,86.2,3.37,424.59,0,50.12052302,0.02860274,0
767,Maldives,Dhaalu,Baa,0.81512605,0.083333333,0.731792717,19.695,1151.75,4,254.16,19.75,209.78,0,220.7414622,0.05304109,0
768,Maldives,Faafu,Alifu,0.909090909,0.888888889,0.02020202,14.275,1442.285,4,98.21,3.79,252.99,0,59.65219441,0.05372602,0
769,Maldives,Faafu,Alifu_Dhaalu,0.6,0.384615385,0.215384615,12.785,1393.62,4,88.17,0.81,155.66,0,50.09680719,0.02860274,0
770,Maldives,Faafu,Baa,0.833333333,0.230769231,0.602564103,20.975,1286.215,4,220.68,17.19,59.15,0,185.2677463,0.05304109,0
771,Maldives,Faafu,Dhaalu,0.68,0.666666667,0.013333333,11.1,1181.325,4,37.83,2.56,268.93,0,2.863320698,0,0
772,Maldives,Gaaf_Alif,Alifu,0.714285714,0.6,0.114285714,18.725,1661.765,4,365.16,5.11,185.97,0,324.0512598,0.02465753,0
773,Maldives,Gaaf_Alif,Alifu_Dhaalu,0.8125,0.4,0.4125,17.235,1613.1,4,316.85,8.09,283.3,0,276.2258726,0.00046575,0
